# image id, class 0, class 1, class 2, class 3, class 4, class 5, class 6, class 7, class 8, class 9, class 10, class 11, class 12, class 13, class 14
3.440000000000000000e+02,-6.921407470703125000e+02,1.092872314453125000e+02,-1.066703735351562500e+03,-6.012189941406250000e+02,9.468660278320312500e+02,-6.077855834960937500e+02,-8.378652191162109375e+01,3.658055419921875000e+02,4.994928894042968750e+02,1.913428710937500000e+03,-1.488805389404296875e+02,-2.712265319824218750e+02,4.063803405761718750e+02,1.015253677368164062e+02,-4.660985412597656250e+02
3.450000000000000000e+02,1.964550170898437500e+02,-3.124526062011718750e+02,3.918319091796875000e+02,6.939226074218750000e+02,-3.957355957031250000e+02,-2.382970214843750000e+03,-2.717669725418090820e+00,-1.883086547851562500e+03,3.188908691406250000e+03,-5.648718872070312500e+02,1.931377319335937500e+03,8.920173950195312500e+02,-1.925690307617187500e+02,-4.816147460937500000e+02,-1.138378784179687500e+03
3.460000000000000000e+02,-9.105753326416015625e+01,-1.622053985595703125e+02,-1.498120239257812500e+03,-1.389372924804687500e+03,1.586905883789062500e+03,-1.263813354492187500e+03,-2.384779663085937500e+02,-8.436583251953125000e+02,5.171778564453125000e+02,1.507603515625000000e+03,1.826131713867187500e+03,1.227468872070312500e+03,7.538973999023437500e+02,-7.063441162109375000e+02,-3.427857055664062500e+02
3.470000000000000000e+02,-4.457018127441406250e+02,-8.371270751953125000e+02,9.797733154296875000e+02,1.196543090820312500e+03,-1.115038208007812500e+03,-7.519277954101562500e+02,1.710682373046875000e+03,-3.914919128417968750e+02,8.440161132812500000e+02,5.151377563476562500e+02,-1.267341796875000000e+03,-5.421309814453125000e+02,9.035345458984375000e+02,1.730766601562500000e+03,-1.936653564453125000e+03
3.480000000000000000e+02,1.787717132568359375e+02,1.897796875000000000e+03,-9.730336761474609375e+01,-3.819364624023437500e+02,6.437426757812500000e+02,-1.215071258544921875e+02,-1.938663482666015625e+02,4.000771789550781250e+02,-4.972618408203125000e+02,-3.245497512817382812e+01,-1.513424682617187500e+02,-5.694528808593750000e+02,-4.371132507324218750e+02,-2.545105590820312500e+02,4.597751998901367188e+01
3.490000000000000000e+02,1.351029491424560547e+01,3.461540985107421875e+01,3.213669128417968750e+02,2.915474853515625000e+03,-1.372197143554687500e+03,-1.269015869140625000e+03,6.612808837890625000e+02,5.965721435546875000e+02,1.520815673828125000e+03,7.504804687500000000e+02,-1.375603179931640625e+02,-1.303289550781250000e+03,-4.223331604003906250e+02,1.324573242187500000e+03,-2.818714843750000000e+03
3.500000000000000000e+02,-8.737042236328125000e+01,-9.242623901367187500e+01,7.945793457031250000e+02,-7.222730102539062500e+02,-4.626141662597656250e+02,1.563476196289062500e+03,1.013080322265625000e+03,9.751577758789062500e+01,-3.100830078125000000e+02,1.113512802124023438e+02,-5.064494934082031250e+02,2.499340820312500000e+02,-6.058599243164062500e+02,-1.805271911621093750e+02,-4.366736450195312500e+02
3.510000000000000000e+02,-1.495034057617187500e+03,-5.306895141601562500e+02,4.877604675292968750e+02,1.265837646484375000e+03,-1.211027832031250000e+03,-1.444813964843750000e+03,2.539909179687500000e+03,8.573372802734375000e+02,7.283952636718750000e+02,9.442028808593750000e+02,-1.975977630615234375e+02,-1.296062377929687500e+03,1.551211669921875000e+03,1.190351684570312500e+03,-1.935744506835937500e+03
3.520000000000000000e+02,1.097998413085937500e+03,-8.007224731445312500e+02,1.119083618164062500e+03,-5.330302734375000000e+02,3.466032714843750000e+02,3.275954589843750000e+02,4.481537170410156250e+02,-9.838917846679687500e+02,-2.787644042968750000e+02,5.546611938476562500e+02,-6.333502197265625000e+02,6.298695678710937500e+02,-5.793881225585937500e+02,1.613595123291015625e+02,-5.862333374023437500e+02
3.530000000000000000e+02,2.255709472656250000e+03,-7.399248046875000000e+02,2.494505371093750000e+03,-1.193241821289062500e+03,9.038103485107421875e+01,6.335420989990234375e+01,1.138740966796875000e+03,-1.452966674804687500e+03,-3.369549255371093750e+02,7.086849365234375000e+02,-7.624553833007812500e+02,1.191946289062500000e+03,-9.967955932617187500e+02,-1.027457153320312500e+03,-1.288925292968750000e+03
3.540000000000000000e+02,-3.648286132812500000e+02,-2.126674194335937500e+02,-2.584849548339843750e+02,5.446604614257812500e+02,-1.970198974609375000e+02,-7.668995361328125000e+02,3.069677124023437500e+02,2.252710876464843750e+02,1.405102783203125000e+03,-3.277035140991210938e+01,4.739075622558593750e+02,-4.096583251953125000e+02,1.163341445922851562e+02,3.958371582031250000e+02,-7.700254516601562500e+02
3.550000000000000000e+02,3.630825500488281250e+02,-1.160548095703125000e+03,-1.350201110839843750e+02,-1.564022460937500000e+03,3.466383056640625000e+02,-2.624495887756347656e+01,8.683596191406250000e+02,-6.157550048828125000e+02,6.953823242187500000e+02,8.789324951171875000e+02,8.817038574218750000e+02,4.749879760742187500e+02,6.164008178710937500e+02,-6.349764404296875000e+02,-3.679702453613281250e+02
3.560000000000000000e+02,1.447420776367187500e+03,-3.648321228027343750e+02,7.425285644531250000e+02,-2.598049011230468750e+02,3.640780029296875000e+02,-7.082337036132812500e+02,3.283469543457031250e+02,-8.567241821289062500e+02,2.882849731445312500e+02,3.543243103027343750e+02,-8.010060119628906250e+01,3.050048522949218750e+02,-5.566170654296875000e+02,-3.351292114257812500e+02,-5.379176025390625000e+02
3.570000000000000000e+02,8.164150238037109375e+01,-5.782483520507812500e+02,2.260487670898437500e+02,1.251916122436523438e+02,2.448605537414550781e+01,-4.586733093261718750e+02,3.254725952148437500e+02,1.019737854003906250e+03,1.750897216796875000e+02,9.765002441406250000e+02,1.115084533691406250e+02,-4.926806335449218750e+02,-2.513369903564453125e+02,-2.385539398193359375e+02,-8.115689697265625000e+02
3.580000000000000000e+02,8.271602172851562500e+02,2.067409210205078125e+02,-3.080001831054687500e+01,3.176141967773437500e+02,1.679719238281250000e+03,-1.890111572265625000e+03,-2.652209167480468750e+02,6.279953613281250000e+02,3.740293273925781250e+02,2.100349853515625000e+03,3.608829956054687500e+02,-1.488582885742187500e+03,-2.518592834472656250e+02,-5.461465454101562500e+02,-1.916010375976562500e+03
3.590000000000000000e+02,-5.835042114257812500e+02,-3.328777770996093750e+02,-2.752878417968750000e+02,6.502398681640625000e+02,1.867037200927734375e+02,-5.999453735351562500e+02,-7.323133087158203125e+01,5.710325317382812500e+02,6.877516479492187500e+02,9.053897705078125000e+02,-8.941517333984375000e+02,-6.191492309570312500e+02,5.609566497802734375e+01,1.220038940429687500e+03,-8.062774047851562500e+02
3.600000000000000000e+02,1.189307250976562500e+03,-6.749050292968750000e+02,7.488768310546875000e+02,-1.283642822265625000e+03,4.178613891601562500e+02,2.312556266784667969e+01,-1.383760528564453125e+02,-1.752115722656250000e+03,1.796834411621093750e+02,-3.021723327636718750e+02,8.463209228515625000e+02,6.427589721679687500e+02,-2.792151184082031250e+02,-5.634741210937500000e+02,7.891480102539062500e+02
3.610000000000000000e+02,-3.329590454101562500e+02,-1.107698608398437500e+03,9.137511596679687500e+02,2.184095458984375000e+02,-1.139074096679687500e+03,7.388205566406250000e+02,1.620503295898437500e+03,2.360291595458984375e+02,2.898647460937500000e+02,-1.707232360839843750e+02,-7.725617065429687500e+02,-7.268177795410156250e+01,1.267187728881835938e+02,6.697846069335937500e+02,-6.601473388671875000e+02
3.620000000000000000e+02,9.990244750976562500e+02,-6.545758666992187500e+02,7.397702026367187500e+02,-2.227944091796875000e+03,1.208731811523437500e+03,-1.151809501647949219e+01,-5.821702270507812500e+02,-1.496481079101562500e+03,8.789807128906250000e+02,7.526268920898437500e+02,1.994909210205078125e+02,1.209923339843750000e+03,-8.655635375976562500e+02,-1.099462036132812500e+03,7.697467651367187500e+02
3.630000000000000000e+02,-2.100758819580078125e+02,-1.072679199218750000e+03,4.391640319824218750e+02,7.333536987304687500e+02,-6.830385131835937500e+02,-6.066521606445312500e+02,1.428297485351562500e+03,-1.737968902587890625e+02,8.834682617187500000e+02,5.196362915039062500e+02,-8.688513793945312500e+02,-8.201021728515625000e+02,9.100516967773437500e+02,1.197028930664062500e+03,-1.003247863769531250e+03
3.640000000000000000e+02,-1.736921020507812500e+03,3.411778869628906250e+02,-9.975840454101562500e+02,1.317337226867675781e+01,2.190382232666015625e+02,-2.925713134765625000e+03,1.495573364257812500e+03,5.133453369140625000e+02,4.466072845458984375e+01,1.124635131835937500e+03,4.458508911132812500e+02,-1.150759643554687500e+03,3.291273925781250000e+03,1.529385986328125000e+03,-1.056988281250000000e+03
3.650000000000000000e+02,1.831488769531250000e+03,-1.033511352539062500e+03,2.626606933593750000e+03,-9.215068969726562500e+02,-4.416760253906250000e+02,-4.580607604980468750e+02,7.543767700195312500e+02,-2.187343505859375000e+03,6.265353393554687500e+01,2.034906616210937500e+02,-5.897778320312500000e+02,2.036168212890625000e+03,-5.259860839843750000e+02,-7.170704345703125000e+02,-6.434691772460937500e+02
3.660000000000000000e+02,2.345397644042968750e+02,7.863983154296875000e+02,-1.171167114257812500e+03,3.394941711425781250e+02,2.248856933593750000e+03,-1.900560791015625000e+03,-5.180310058593750000e+02,2.873691711425781250e+02,1.303151245117187500e+03,1.200080566406250000e+03,9.918616943359375000e+02,-1.037538574218750000e+03,-3.560245056152343750e+02,-8.050797729492187500e+02,-1.372787231445312500e+03
3.670000000000000000e+02,-7.033985137939453125e+01,-3.333748779296875000e+02,-5.311753540039062500e+02,1.072813354492187500e+03,1.452913665771484375e+02,-1.530612060546875000e+03,4.688901977539062500e+02,-1.028389511108398438e+02,8.400773315429687500e+02,8.059558715820312500e+02,2.777295227050781250e+02,-7.482631225585937500e+02,3.013998107910156250e+02,1.086435546875000000e+03,-1.210467285156250000e+03
3.680000000000000000e+02,2.285287017822265625e+02,2.214236450195312500e+02,8.528749389648437500e+02,-1.730653808593750000e+03,-4.199080657958984375e+01,-1.079436950683593750e+02,6.133779296875000000e+02,-2.329004638671875000e+03,-9.786317749023437500e+02,1.811714477539062500e+02,5.336553955078125000e+02,1.683589599609375000e+03,7.407507324218750000e+02,-6.696037292480468750e+01,8.449028930664062500e+02
3.690000000000000000e+02,2.577720947265625000e+03,-1.273122692108154297e+01,2.359500122070312500e+02,-3.015873107910156250e+02,1.710885986328125000e+03,-8.166610717773437500e+02,-4.012325439453125000e+02,-1.314247314453125000e+03,6.794778442382812500e+02,7.248010864257812500e+02,-1.129790771484375000e+03,-3.556307373046875000e+02,-9.717441406250000000e+02,7.364123535156250000e+01,-9.318549194335937500e+02
3.700000000000000000e+02,-1.159284057617187500e+03,3.611201171875000000e+02,-2.140646484375000000e+03,3.135076904296875000e+01,2.174344970703125000e+03,-1.764502075195312500e+03,4.473666687011718750e+02,1.256679931640625000e+03,8.605664062500000000e+02,1.952344848632812500e+03,1.377052612304687500e+03,-1.401602783203125000e+03,1.291211425781250000e+03,-9.257292480468750000e+02,-1.951916381835937500e+03
3.710000000000000000e+02,7.174528198242187500e+02,-1.378599739074707031e+01,9.099304199218750000e+02,-1.469634155273437500e+03,3.669032287597656250e+02,4.465314865112304688e+00,3.819883728027343750e+02,-7.948627319335937500e+02,-1.144834213256835938e+02,-1.277606933593750000e+03,4.803927917480468750e+02,5.035237121582031250e+02,-3.271400451660156250e+02,-1.935211334228515625e+02,7.766459350585937500e+02
3.720000000000000000e+02,-2.442030792236328125e+02,-2.883307495117187500e+02,-1.179289306640625000e+03,-1.037210693359375000e+03,2.171324951171875000e+03,-1.654259521484375000e+03,6.587329101562500000e+02,-2.083399963378906250e+02,-2.465471458435058594e+01,2.709649414062500000e+03,1.516617675781250000e+03,1.512886810302734375e+02,1.074162353515625000e+03,-1.245413208007812500e+03,-1.643125366210937500e+03
3.730000000000000000e+02,1.235960571289062500e+03,-9.302875366210937500e+02,2.445746337890625000e+03,-1.386735961914062500e+03,-5.527858276367187500e+02,-1.100822265625000000e+03,1.285831665039062500e+03,-1.907843994140625000e+03,-2.274783477783203125e+02,8.367501220703125000e+02,-2.518288421630859375e+02,2.332647460937500000e+03,5.442098388671875000e+02,-7.490509033203125000e+02,-1.005519042968750000e+03
3.740000000000000000e+02,-1.026126403808593750e+02,8.085142211914062500e+02,-5.865593872070312500e+02,2.674416748046875000e+03,-1.749346160888671875e+02,-3.075479003906250000e+03,4.617652893066406250e+02,-6.013085327148437500e+02,1.726783813476562500e+03,-3.663017272949218750e+02,1.046525756835937500e+03,-4.523139343261718750e+02,6.983972167968750000e+01,1.746479370117187500e+03,-2.300006835937500000e+03
3.750000000000000000e+02,-6.094614868164062500e+02,-8.486599731445312500e+01,-6.228969116210937500e+02,7.689098510742187500e+02,-5.965037231445312500e+02,-1.652901611328125000e+03,-1.003231201171875000e+02,-1.150850830078125000e+03,2.863032958984375000e+03,-2.320769195556640625e+02,1.707257324218750000e+03,8.918392181396484375e+01,7.223071899414062500e+02,4.714685058593750000e+01,-1.125514404296875000e+03
3.760000000000000000e+02,-1.861932617187500000e+03,7.950147705078125000e+02,-1.352080810546875000e+03,6.042348022460937500e+02,4.634486083984375000e+02,-1.511172119140625000e+03,-1.288916320800781250e+02,2.092754821777343750e+02,2.871605712890625000e+03,9.424740600585937500e+02,2.165883483886718750e+02,-9.955048217773437500e+02,8.536154174804687500e+02,1.263990966796875000e+03,-1.643229248046875000e+03
3.770000000000000000e+02,-1.623217773437500000e+03,9.288609008789062500e+02,-1.116075317382812500e+03,-6.871296997070312500e+02,7.095302124023437500e+02,-1.283527465820312500e+03,5.603429565429687500e+02,-4.003966140747070312e+01,5.293645629882812500e+02,3.302792358398437500e+02,2.400184814453125000e+03,4.550099792480468750e+02,7.561634521484375000e+02,-5.662122192382812500e+02,-3.803211669921875000e+02
3.780000000000000000e+02,-4.159310302734375000e+02,3.145697631835937500e+02,-2.181064910888671875e+02,2.854995605468750000e+03,-1.018929626464843750e+03,-2.225656494140625000e+03,6.021905517578125000e+02,4.841384124755859375e+01,1.842483642578125000e+03,-1.823238372802734375e+02,1.121027832031250000e+03,-1.072371582031250000e+03,1.966272430419921875e+02,1.154796020507812500e+03,-2.225709472656250000e+03
3.790000000000000000e+02,2.195883331298828125e+02,2.551599273681640625e+02,-1.241333007812500000e+03,-9.282439575195312500e+02,2.153433105468750000e+03,-8.595023803710937500e+02,-1.927597045898437500e+02,9.931252441406250000e+02,-5.811160278320312500e+02,2.258877441406250000e+03,-6.297904968261718750e+00,-3.288314514160156250e+02,-1.746434936523437500e+02,6.263635253906250000e+01,-1.211211181640625000e+03
3.800000000000000000e+02,6.990848388671875000e+02,-1.933840087890625000e+03,2.377638427734375000e+03,-6.369069824218750000e+02,-1.124281494140625000e+03,1.278630859375000000e+03,2.087986083984375000e+03,2.317154541015625000e+02,4.763546447753906250e+02,2.995645751953125000e+02,-1.972239135742187500e+03,-8.314775848388671875e+01,-5.758358154296875000e+02,3.141271972656250000e+02,-1.275395751953125000e+03
3.810000000000000000e+02,-1.306521453857421875e+02,-3.872878417968750000e+02,1.050118652343750000e+03,4.672980041503906250e+02,-4.155267944335937500e+02,-2.370562500000000000e+03,1.583546508789062500e+03,-1.967072448730468750e+02,4.184366149902343750e+02,1.050786209106445312e+02,2.912026977539062500e+02,1.346275177001953125e+02,1.303927612304687500e+03,5.119395446777343750e+02,-1.544842285156250000e+03
3.820000000000000000e+02,-1.283031127929687500e+03,6.302296829223632812e+01,-1.968914672851562500e+03,-9.774793090820312500e+02,1.797536987304687500e+03,-1.474750244140625000e+03,2.793767089843750000e+02,4.680726928710937500e+02,9.212910156250000000e+02,1.663291381835937500e+03,2.184293701171875000e+03,-3.737016296386718750e+02,1.245089843750000000e+03,-9.233040771484375000e+02,-1.048137084960937500e+03
3.830000000000000000e+02,-4.944226379394531250e+02,1.653994293212890625e+02,7.778820037841796875e+01,5.555040283203125000e+02,-3.988435058593750000e+02,-6.508743896484375000e+02,6.864738159179687500e+02,2.202797363281250000e+03,3.012380981445312500e+01,1.042591552734375000e+03,1.147142314910888672e+01,-1.040691650390625000e+03,-5.286629104614257812e+01,1.933369445800781250e+02,-1.718844848632812500e+03
3.840000000000000000e+02,-1.589628662109375000e+03,3.248266113281250000e+03,-2.716919433593750000e+03,-7.277304687500000000e+02,2.522497314453125000e+03,-1.636727294921875000e+03,-1.213077545166015625e+02,-9.330867004394531250e+01,6.628989868164062500e+02,6.667117309570312500e+02,1.248010986328125000e+03,-1.411098999023437500e+03,1.761122436523437500e+03,-5.983005905151367188e+01,-1.298793090820312500e+03
3.850000000000000000e+02,-1.577856811523437500e+03,1.147564331054687500e+03,-2.457467285156250000e+03,-1.000776855468750000e+03,1.493261474609375000e+03,-1.716371948242187500e+03,3.765719299316406250e+02,5.175815429687500000e+02,6.761190795898437500e+02,1.840886352539062500e+03,2.569778808593750000e+03,-6.280568237304687500e+02,1.507503417968750000e+03,-7.226591186523437500e+02,-8.596502685546875000e+02
3.860000000000000000e+02,-3.630759277343750000e+02,3.000093994140625000e+03,-1.118044433593750000e+03,-1.565327911376953125e+02,8.458556518554687500e+02,-7.910970458984375000e+02,-3.543183288574218750e+02,-1.344071960449218750e+02,5.953290405273437500e+02,5.870338745117187500e+02,4.894073181152343750e+02,-1.171588378906250000e+03,4.595841369628906250e+02,-3.735617675781250000e+02,-7.241049804687500000e+02
3.870000000000000000e+02,-3.049076538085937500e+02,-8.285211181640625000e+01,-2.890940551757812500e+02,3.771673583984375000e+02,-1.290841522216796875e+02,-5.076045837402343750e+02,-3.247647705078125000e+02,-3.559268493652343750e+02,2.515388183593750000e+03,6.862968139648437500e+02,3.867819824218750000e+02,-3.224614868164062500e+02,-3.050361022949218750e+02,-2.316254119873046875e+02,-9.698424072265625000e+02
3.880000000000000000e+02,-1.658026245117187500e+03,-1.231085128784179688e+02,7.435588073730468750e+01,1.844178161621093750e+02,-6.740568237304687500e+02,-1.579017944335937500e+03,2.403731201171875000e+03,1.242851928710937500e+03,-1.206888275146484375e+02,9.909595947265625000e+02,5.244170532226562500e+02,-5.791030273437500000e+02,1.535552246093750000e+03,4.242724304199218750e+02,-1.285267578125000000e+03
3.890000000000000000e+02,1.907219726562500000e+03,-1.590616210937500000e+03,2.608609130859375000e+03,-9.423026123046875000e+02,-5.444935302734375000e+02,-3.055093994140625000e+02,1.089775512695312500e+03,-1.503445556640625000e+03,3.976876220703125000e+02,7.562298583984375000e+02,-1.051301635742187500e+03,1.390665893554687500e+03,-3.947091064453125000e+02,-8.340803222656250000e+02,-1.160409790039062500e+03
3.900000000000000000e+02,-1.063720336914062500e+03,-7.393481445312500000e+02,1.504060302734375000e+03,1.404842163085937500e+03,-1.685290649414062500e+03,-1.638664184570312500e+03,2.699490966796875000e+03,1.210445404052734375e+02,9.288822021484375000e+02,6.509489746093750000e+02,-1.540090942382812500e+03,-7.188737182617187500e+02,1.914107666015625000e+03,1.593888061523437500e+03,-2.223930908203125000e+03
3.910000000000000000e+02,-1.515000122070312500e+03,5.659933853149414062e+01,-1.541726318359375000e+03,-9.358904418945312500e+02,3.063977050781250000e+02,-1.756775024414062500e+03,9.164602050781250000e+02,-1.147098388671875000e+03,8.632629394531250000e+02,8.298550415039062500e+02,3.084532226562500000e+03,6.068700561523437500e+02,1.749078735351562500e+03,-4.607743225097656250e+02,-1.760702819824218750e+02
3.920000000000000000e+02,-3.400608825683593750e+02,6.921140136718750000e+02,-3.546156311035156250e+02,-4.538121948242187500e+02,1.195394653320312500e+03,-1.530487915039062500e+03,8.399760742187500000e+02,2.983928222656250000e+02,-2.393650207519531250e+02,1.527859375000000000e+03,1.108333496093750000e+03,-7.069642333984375000e+02,1.076545288085937500e+03,-7.197331542968750000e+02,-1.382827026367187500e+03
3.930000000000000000e+02,-3.802889099121093750e+02,-5.814672241210937500e+02,1.002126617431640625e+02,-1.870157241821289062e+01,9.401093750000000000e+02,-1.688194335937500000e+03,2.443237762451171875e+02,7.872969360351562500e+02,1.280403808593750000e+03,1.445637207031250000e+03,7.455475463867187500e+02,-2.909738464355468750e+02,5.596369628906250000e+02,-1.320483886718750000e+03,-1.555868530273437500e+03
3.940000000000000000e+02,-8.637426147460937500e+02,-1.418375701904296875e+02,3.528270568847656250e+02,-5.934378051757812500e+02,5.064610290527343750e+02,-2.320438476562500000e+03,1.174646972656250000e+03,-1.275754882812500000e+03,1.140560058593750000e+03,6.981264648437500000e+02,1.292636718750000000e+03,8.238709716796875000e+02,2.051461914062500000e+03,-5.196786499023437500e+02,-1.485986328125000000e+03
3.950000000000000000e+02,-2.113449218750000000e+03,-4.609732818603515625e+01,-1.286057250976562500e+03,-1.412718383789062500e+03,7.815887451171875000e+01,-6.084793090820312500e+02,7.222614746093750000e+02,-1.286101562500000000e+03,6.469029541015625000e+02,1.101676879882812500e+03,3.612987976074218750e+02,1.594717121124267578e+01,2.132591064453125000e+03,1.799606933593750000e+03,5.850165405273437500e+02
3.960000000000000000e+02,-4.563033142089843750e+02,4.630554504394531250e+02,-2.103130859375000000e+03,-4.361317825317382812e+01,3.023014892578125000e+03,-2.025399414062500000e+03,-2.299564819335937500e+02,4.966690063476562500e+02,1.158374755859375000e+03,1.955073120117187500e+03,1.438327514648437500e+03,-1.189208374023437500e+03,3.060685729980468750e+02,-9.196317138671875000e+02,-1.573010864257812500e+03
3.970000000000000000e+02,-2.691190490722656250e+02,1.289186157226562500e+03,-5.300759887695312500e+02,-4.516497497558593750e+02,8.436082763671875000e+02,-8.181649780273437500e+02,1.144897308349609375e+02,9.562258148193359375e+01,3.140102539062500000e+02,5.041756439208984375e+01,1.326082519531250000e+03,-8.071251220703125000e+02,3.751864929199218750e+02,-7.103658447265625000e+02,-2.088838806152343750e+02
3.980000000000000000e+02,-6.384564208984375000e+01,5.771329345703125000e+02,-6.326918334960937500e+02,-4.523349609375000000e+02,2.117659179687500000e+03,-1.852200073242187500e+03,7.249126586914062500e+02,4.419716186523437500e+02,2.138260345458984375e+02,2.244699951171875000e+03,1.128737182617187500e+03,-7.579497680664062500e+02,6.575953979492187500e+02,-1.444473388671875000e+03,-1.981292358398437500e+03
3.990000000000000000e+02,-1.476110229492187500e+03,-6.545983886718750000e+02,-3.090311584472656250e+02,5.915859375000000000e+02,-5.691707763671875000e+02,-1.517590332031250000e+03,2.123951416015625000e+03,8.079440307617187500e+01,-1.642422332763671875e+02,1.072205444335937500e+03,3.267942504882812500e+02,-3.014393310546875000e+02,1.943941040039062500e+03,1.149727294921875000e+03,-8.302048950195312500e+02
4.000000000000000000e+02,1.763175415039062500e+03,-8.009240722656250000e+02,2.136514404296875000e+03,-5.063217163085937500e+02,2.010171508789062500e+02,-2.224375457763671875e+02,7.921243286132812500e+02,-3.035566091537475586e+00,2.251923522949218750e+02,9.032543334960937500e+02,-1.806647216796875000e+03,-2.645018310546875000e+02,-7.268605957031250000e+02,-8.354515838623046875e+01,-1.809840087890625000e+03
4.010000000000000000e+02,-4.253054809570312500e+02,-3.753379058837890625e+01,-1.009550598144531250e+03,-1.085204467773437500e+03,7.922194213867187500e+02,-8.542507934570312500e+02,-3.116948509216308594e+01,-1.136576782226562500e+03,5.005673522949218750e+02,1.266941528320312500e+03,1.599980834960937500e+03,1.001850524902343750e+03,3.244259643554687500e+02,-1.696215057373046875e+02,1.671519775390625000e+02
4.020000000000000000e+02,-9.653339385986328125e+01,2.239793090820312500e+02,-1.125975708007812500e+03,-9.905355224609375000e+02,1.833910278320312500e+03,-1.394198486328125000e+03,4.661137084960937500e+02,4.066011962890625000e+02,2.251778106689453125e+02,1.842212036132812500e+03,9.463694458007812500e+02,-5.814465942382812500e+02,5.912841796875000000e+02,-1.094172851562500000e+03,-1.086706298828125000e+03
4.030000000000000000e+02,-6.950711059570312500e+02,1.459390716552734375e+02,-5.818200073242187500e+02,2.059052276611328125e+02,-1.697001953125000000e+02,-1.754923583984375000e+03,1.836556549072265625e+02,-1.079302612304687500e+03,2.080652099609375000e+03,-1.223926635742187500e+03,2.866180908203125000e+03,6.194505004882812500e+02,5.612466430664062500e+02,-9.488112792968750000e+02,-1.871432189941406250e+02
4.040000000000000000e+02,4.688484497070312500e+02,-5.406219482421875000e+02,9.294110717773437500e+02,-8.580465698242187500e+02,5.829416656494140625e+01,1.034917236328125000e+03,8.509221801757812500e+02,-3.596697082519531250e+02,-2.231305694580078125e+02,9.269439697265625000e+01,-3.105184326171875000e+02,6.672714233398437500e+02,-4.190744628906250000e+02,-5.014406738281250000e+02,-4.397224426269531250e+02
4.050000000000000000e+02,3.051129760742187500e+02,-1.537083618164062500e+03,9.761422119140625000e+02,-3.175493164062500000e+02,-8.013854370117187500e+02,-1.096731033325195312e+02,6.696371459960937500e+02,-1.820310974121093750e+02,-1.236271133422851562e+02,8.133333129882812500e+02,-5.008727722167968750e+02,6.769774780273437500e+02,3.058632812500000000e+02,5.847577514648437500e+02,-4.295803833007812500e+02
4.060000000000000000e+02,7.819992675781250000e+02,-5.350953369140625000e+02,4.528990478515625000e+02,-1.426441040039062500e+03,8.941299438476562500e+02,-5.374556274414062500e+02,1.089205627441406250e+02,-1.169592529296875000e+03,-1.836831359863281250e+02,1.424618286132812500e+03,8.997996520996093750e+01,1.488606201171875000e+03,5.926095581054687500e+02,-8.784627685546875000e+02,-5.120296630859375000e+02
4.070000000000000000e+02,2.091689453125000000e+02,-1.173519897460937500e+03,-1.126175537109375000e+03,-2.100991943359375000e+03,1.218809204101562500e+03,-7.933387451171875000e+02,5.161280517578125000e+02,-8.634572143554687500e+02,-1.195485534667968750e+02,1.979940673828125000e+03,1.707222045898437500e+03,1.705126342773437500e+03,6.350347900390625000e+02,-6.702613525390625000e+02,-2.603931884765625000e+02
4.080000000000000000e+02,-2.007867279052734375e+02,-1.287137207031250000e+03,7.534601440429687500e+02,6.136019897460937500e+02,-8.320654296875000000e+02,-4.834973754882812500e+02,1.272751708984375000e+03,6.096830444335937500e+02,2.736405944824218750e+02,9.888875122070312500e+02,-2.918168334960937500e+02,-2.030021667480468750e+02,3.705914306640625000e+02,7.147955322265625000e+02,-1.857200683593750000e+03
4.090000000000000000e+02,-4.578965759277343750e+02,-9.528159179687500000e+02,3.317364501953125000e+02,4.938521728515625000e+02,-9.946312255859375000e+02,-9.585832977294921875e+01,1.150031738281250000e+03,4.387702331542968750e+02,2.704000549316406250e+02,1.212827987670898438e+02,-1.217493362426757812e+02,-1.842429504394531250e+02,5.310733642578125000e+02,9.999694213867187500e+02,-1.113852416992187500e+03
4.100000000000000000e+02,6.846084594726562500e+02,-1.067470092773437500e+03,9.652396850585937500e+02,-1.027860229492187500e+03,3.885538635253906250e+02,2.888541603088378906e+01,-4.292893981933593750e+02,-2.839432983398437500e+02,8.717991943359375000e+02,9.432111816406250000e+02,-8.088941650390625000e+02,2.608113098144531250e+02,-6.870935058593750000e+02,-2.451260528564453125e+02,1.700895080566406250e+02
4.110000000000000000e+02,3.186248474121093750e+02,1.338862152099609375e+02,-1.340988769531250000e+03,-1.797118949890136719e+01,1.877732055664062500e+03,-1.717681762695312500e+03,-3.537568969726562500e+02,-2.030651397705078125e+02,1.158723876953125000e+03,1.735182495117187500e+03,9.656182250976562500e+02,-7.587098999023437500e+02,7.486895751953125000e+01,-5.577435302734375000e+02,-1.064094360351562500e+03
4.120000000000000000e+02,2.097674072265625000e+03,-1.360932128906250000e+03,8.392971191406250000e+02,6.724127807617187500e+02,3.960223388671875000e+02,-1.535755859375000000e+03,5.857281112670898438e+01,-8.257076416015625000e+02,1.371587402343750000e+03,1.391208129882812500e+03,-7.161534118652343750e+01,-1.499287109375000000e+02,-8.653980712890625000e+02,-9.390782165527343750e+01,-2.111840332031250000e+03
